"book","chapter","verse","edition","unique_id","align_id","text","nltext","bgmtext","lemma","bgmpos"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4946,4305,"ἔχουσιν","ἔχουσιν","ἔχω@vipa3p","ἔχω","vipa3p"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4947,4306,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4948,4307,"τὰ","τὰ","ὁ@dnnp","ὁ","dnnp"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4949,4308,"πετεινὰ","πετεινὰ","πετεινός@nnnpc","πετεινός","nnnpc"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4950,4309,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4951,4310,"οὐρανοῦ","οὐρανοῦ","οὐρανός@ngmsc","οὐρανός","ngmsc"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4952,4311,"ἔχει","ἔχει","ἔχω@vipa3s","ἔχω","vipa3s"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4953,4312,"κατασκηνώσεις","κατασκηνώσεις","κατασκήνωσις@nafpc","κατασκήνωσις","nafpc"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4954,4313,"αὐτῶν","αὐτῶν","αὐτός@rpgmp","αὐτός","rpgmp"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4955,4314,"ποῦ","ποῦ","ποῦ@b","ποῦ","b"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4956,4315,"ἀναπαύσηται","ἀναπαύσηται","ἀναπαύω@vsam3s","ἀναπαύω","vsam3s"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4958,4316,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4959,4317,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4960,4318,"υἱὸς","υἱὸς","υἱός@nnmsc","υἱός","nnmsc"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4961,4319,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4962,4320,"ἀνθρώπου","ἀνθρώπου","ἄνθρωπος@ngmsc","ἄνθρωπος","ngmsc"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4963,4321,"οὐκ","οὐκ","οὐ@b","οὐ","b"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4964,4322,"ἔχει","ἔχει","ἔχω@vipa3s","ἔχω","vipa3s"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4965,4323,"ποῦ","ποῦ","ποῦ@b","ποῦ","b"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4966,4324,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4967,4325,"κεφαλὴν","κεφαλὴν","κεφαλή@nafsc","κεφαλή","nafsc"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4968,4326,"αὐτοῦ","αὐτοῦ","αὐτός@rpgms","αὐτός","rpgms"
"Ev","9","58","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4969,4327,"κλίνῃ","κλίνῃ","κλίνω@vsaa3s","κλίνω","vsaa3s"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4971,4328,"Εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4972,4329,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4973,4330,"πρὸς","πρὸς","πρός@pa","πρός","pa"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4974,4331,"τὸν","τὸν","ὁ@dams","ὁ","dams"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4975,4332,"Φιλίππον","Φιλίππον","Φίλιππος@namsp","Φίλιππος","namsp"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4977,4333,"Ἀκολούθει","ἀκολούθει","ἀκολουθέω@vdpa2s","ἀκολουθέω","vdpa2s"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4978,4334,"μοι","μοι","ἐγώ@rpd-s","ἐγώ","rpd-s"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4980,4335,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4981,4336,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4982,4337,"Φιλίππος","Φιλίππος","Φίλιππος@nnmsp","Φίλιππος","nnmsp"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4983,4338,"εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4985,4339,"ἐπίτρεψόν","ἐπίτρεψόν","ἐπιτρέπω@vdaa2s","ἐπιτρέπω","vdaa2s"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4986,4340,"μοι","μοι","ἐγώ@rpd-s","ἐγώ","rpd-s"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4987,4341,"ἀπελθόντι","ἀπελθόντι","ἀπέρχομαι@vpaadms","ἀπέρχομαι","vpaadms"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4988,4342,"πρῶτον","πρῶτον","πρῶτος@b","πρῶτος","b"
"Ev","9","59","urn:cts:greekLit:tlg2958.tlg00207-src-grc1",4989,4343,"θάψαι","θάψαι","θάπτω@vnaa","θάπτω","vnaa"
