"id","word_id","form","div_book","div_chapter","div_section","orig","lemma","bgmpos","document_id"
3078,"2567","οὗτός","Ev","7","7.27","Οὗτός","οὗτος","rdnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3079,"2568","ἐστι","Ev","7","7.27","ἐστι","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3080,"-",",","Ev","7","7.27",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3081,"2569","περὶ","Ev","7","7.27","περὶ","περί","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3082,"2570","οὗ","Ev","7","7.27","οὗ","ὅς","rrgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3083,"2571","γέγραπται","Ev","7","7.27","γέγραπται","γράφω","vixp3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3084,"-","·","Ev","7","7.27","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3085,"2572","ἰδοὺ","Ev","7","7.27","ἰδοὺ","ἰδού","i","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3086,"-",",","Ev","7","7.27",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3087,"2573","ἐγὼ","Ev","7","7.27","ἐγὼ","ἐγώ","rpn-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3088,"2574","ἀποστέλλω","Ev","7","7.27","ἀποστέλλω","ἀποστέλλω","vipa1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3089,"2575","τὸν","Ev","7","7.27","τὸν","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3090,"2576","ἄγγελόν","Ev","7","7.27","ἄγγελόν","ἄγγελος","namsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3091,"2577","μου","Ev","7","7.27","μου","ἐγώ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3092,"2578","πρὸ","Ev","7","7.27","πρὸ","πρό","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3093,"2579","προσώπου","Ev","7","7.27","προσώπου","πρόσωπον","ngnsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3094,"2580","σου","Ev","7","7.27","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3095,"-",",","Ev","7","7.27",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3096,"2581","ὅς","Ev","7","7.27","ὅς","ὅς","rrnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3097,"2582","κατασκευάσει","Ev","7","7.27","κατασκευάσει","κατασκευάζω","vifa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3098,"2583","τὴν","Ev","7","7.27","τὴν","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3099,"2584","ὁδόν","Ev","7","7.27","ὁδόν","ὁδός","nafsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3100,"2585","σου","Ev","7","7.27","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3101,"2586","ἔμπροσθέν","Ev","7","7.27","ἔμπροσθέν","ἔμπροσθεν","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3102,"2587","σου","Ev","7","7.27","σου","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3103,"-",".","Ev","7","7.27",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3104,"2588","λέγω","Ev","7","7.28","Λέγω","λέγω","vipa1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3105,"2589","γὰρ","Ev","7","7.28","γὰρ","γάρ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3106,"2590","ὑμῖν","Ev","7","7.28","ὑμῖν","σύ","rpd-p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3107,"-",",","Ev","7","7.28",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3108,"2591","μείζων","Ev","7","7.28","μείζων","μέγας","annmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3109,"2592","ἐν","Ev","7","7.28","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3110,"2593","γεννητοῖς","Ev","7","7.28","γεννητοῖς","γεννητός","andmpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3111,"2594","γυναικῶν","Ev","7","7.28","γυναικῶν","γυνή","ngfpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3112,"2595","προφήτης","Ev","7","7.28","προφήτης","προφήτης","nnmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3113,"2596","Ἰωάννου","Ev","7","7.28","Ἰωάννου","Ἰωάννης","ngmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3114,"2597","τοῦ","Ev","7","7.28","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3115,"2598","βαπτιστοῦ","Ev","7","7.28","βαπτιστοῦ","βαπτιστής","ngmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3116,"2599","οὐδείς","Ev","7","7.28","οὐδείς","οὐδείς","rinms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3117,"2600","ἐστιν","Ev","7","7.28","ἐστιν","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3118,"-","·","Ev","7","7.28","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3119,"2601","ὁ","Ev","7","7.28","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3120,"2602","δὲ","Ev","7","7.28","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3121,"2603","μικρότερος","Ev","7","7.28","μικρότερος","μικρός","annmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3122,"2604","ἐν","Ev","7","7.28","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3123,"2605","τῇ","Ev","7","7.28","τῇ","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3124,"2606","βασιλείᾳ","Ev","7","7.28","βασιλείᾳ","βασιλεία","ndfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3125,"2607","τοῦ","Ev","7","7.28","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3126,"2608","θεοῦ","Ev","7","7.28","θεοῦ","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3127,"-",",","Ev","7","7.28",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3128,"2609","μείζων","Ev","7","7.28","μείζων","μέγας","annmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3129,"2610","αὐτοῦ","Ev","7","7.28","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3130,"2611","ἐστι","Ev","7","7.28","ἐστι","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3131,"-",".","Ev","7","7.28",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3132,"2612","ἠρώτα","Ev","7","7.36","Ἠρώτα","ἐρωτάω","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3133,"2613","δέ","Ev","7","7.36","δέ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3134,"2614","τις","Ev","7","7.36","τις","τὶς","rinms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3135,"2615","αὐτὸν","Ev","7","7.36","αὐτὸν","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3136,"2616","τῶν","Ev","7","7.36","τῶν","ὁ","dgmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3137,"2617","Φαρισαίων","Ev","7","7.36","Φαρισαίων","Φαρισαῖος","ngmpp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3138,"-",",","Ev","7","7.36",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3139,"2618","ἵνα","Ev","7","7.36","ἵνα","ἵνα","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3140,"2619","φάγῃ","Ev","7","7.36","φάγῃ","ἐσθίω","vsaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3141,"2620","μετὰ","Ev","7","7.36","μετ᾽","μετά","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3142,"2621","αὐτοῦ","Ev","7","7.36","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3143,"-","·","Ev","7","7.36","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3144,"2622","καὶ","Ev","7","7.36","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3145,"2623","εἰσελθὼν","Ev","7","7.36","εἰσελθὼν","εἰσέρχομαι","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3146,"2624","εἰς","Ev","7","7.36","εἰς","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3147,"2625","τὴν","Ev","7","7.36","τὴν","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3148,"2626","οἰκίαν","Ev","7","7.36","οἰκίαν","οἰκία","nafsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3149,"2627","τοῦ","Ev","7","7.36","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3150,"2628","Φαρισαίου","Ev","7","7.36","Φαρισαίου","Φαρισαῖος","ngmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3151,"-",",","Ev","7","7.36",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3152,"2629","ἀνεκλίθη","Ev","7","7.36","ἀνεκλίθη","ἀνακλίνω","viap3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3153,"-",".","Ev","7","7.36",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3154,"2630","καὶ","Ev","7","7.37","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3155,"2631","ἰδοὺ","Ev","7","7.37","ἰδοὺ","ἰδού","i","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3156,"-",",","Ev","7","7.37",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3157,"2632","γυνὴ","Ev","7","7.37","γυνὴ","γυνή","nnfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3158,"2633","ἐν","Ev","7","7.37","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3159,"2634","τῇ","Ev","7","7.37","τῇ","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3160,"2635","πόλει","Ev","7","7.37","πόλει","πόλις","ndfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3161,"-",",","Ev","7","7.37",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3162,"2636","ἥτις","Ev","7","7.37","ἥτις","ὅστις","rrnfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3163,"2637","ἦν","Ev","7","7.37","ἦν","εἰμί","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3164,"2638","ἁμαρτωλὸς","Ev","7","7.37","ἁμαρτωλὸς","ἁμαρτωλός","annfsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3165,"-",",","Ev","7","7.37",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3166,"2639","ἐπιγνοῦσα","Ev","7","7.37","ἐπιγνοῦσα","ἐπιγινώσκω","vpaanfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3167,"2640","ὅτι","Ev","7","7.37","ὅτι","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3168,"2641","ἀνάκειται","Ev","7","7.37","ἀνάκειται","ἀνάκειμαι","vipp3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3169,"2642","ἐν","Ev","7","7.37","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3170,"2643","τῇ","Ev","7","7.37","τῇ","ὁ","ddfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3171,"2644","οἰκίᾳ","Ev","7","7.37","οἰκίᾳ","οἰκία","ndfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3172,"2645","τοῦ","Ev","7","7.37","τοῦ","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3173,"2646","Φαρισαίου","Ev","7","7.37","Φαρισαίου","Φαρισαῖος","ngmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3174,"-",",","Ev","7","7.37",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3175,"2647","κομίσασα","Ev","7","7.37","κομίσασα","κομίζω","vpaanfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3176,"2648","ἀλάβαστρον","Ev","7","7.37","ἀλάβαστρον","ἀλάβαστρος","nafsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3177,"2649","μύρου","Ev","7","7.37","μύρου","μύρον","ngnsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3178,"-",",","Ev","7","7.37",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3179,"2650","καὶ","Ev","7","7.38","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3180,"2651","στᾶσα","Ev","7","7.38","στᾶσα","ἵστημι","vpaanfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3181,"2652","παρὰ","Ev","7","7.38","παρὰ","παρά","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3182,"2653","τοὺς","Ev","7","7.38","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3183,"2654","πόδας","Ev","7","7.38","πόδας","πούς","nampc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3184,"2655","αὐτοῦ","Ev","7","7.38","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3185,"2656","ὀπίσω","Ev","7","7.38","ὀπίσω","ὀπίσω","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3186,"-",",","Ev","7","7.38",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3187,"2657","κλαίουσα","Ev","7","7.38","κλαίουσα","κλαίω","vppanfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3188,"-",",","Ev","7","7.38",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3189,"2658","ἤρξατο","Ev","7","7.38","ἤρξατο","ἄρχω","viam3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3190,"2659","βρέχειν","Ev","7","7.38","βρέχειν","βρέχω","vnpa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3191,"2660","τοὺς","Ev","7","7.38","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3192,"2661","πόδας","Ev","7","7.38","πόδας","πούς","nampc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3193,"2662","αὐτοῦ","Ev","7","7.38","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3194,"2663","τοῖς","Ev","7","7.38","τοῖς","ὁ","ddnp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3195,"2664","δάκρυσι","Ev","7","7.38","δάκρυσι","δάκρυον","ndnpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3196,"-","·","Ev","7","7.38","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3197,"2665","καὶ","Ev","7","7.38","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3198,"2666","ταῖς","Ev","7","7.38","ταῖς","ὁ","ddfp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3199,"2667","θριξὶ","Ev","7","7.38","θριξὶ","θρίξ","ndfpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3200,"2668","τῆς","Ev","7","7.38","τῆς","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3201,"2669","κεφαλῆς","Ev","7","7.38","κεφαλῆς","κεφαλή","ngfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3202,"2670","αὑτῆς","Ev","7","7.38","αὑτῆς","αὐτός","rpgfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3203,"2671","ἐξέμασσε","Ev","7","7.38","ἐξέμασσε","ἐκμάσσω","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3204,"-",",","Ev","7","7.38",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3205,"2672","καὶ","Ev","7","7.38","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3206,"2673","κατεφίλει","Ev","7","7.38","κατεφίλει","καταφιλέω","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3207,"2674","τοὺς","Ev","7","7.38","τοὺς","ὁ","damp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3208,"2675","πόδας","Ev","7","7.38","πόδας","πούς","nampc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3209,"2676","αὐτοῦ","Ev","7","7.38","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3210,"-",",","Ev","7","7.38",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3211,"2677","καὶ","Ev","7","7.38","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3212,"2678","ἤλειφε","Ev","7","7.38","ἤλειφε","ἀλείφω","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3213,"2679","τῷ","Ev","7","7.38","τῷ","ὁ","ddns","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3214,"2680","μύρῳ","Ev","7","7.38","μύρῳ","μύρον","ndnsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3215,"-",".","Ev","7","7.38",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3216,"2681","ἰδὼν","Ev","7","7.39","Ἰδὼν","ὁράω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3217,"2682","δὲ","Ev","7","7.39","δὲ","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3218,"2683","ὁ","Ev","7","7.39","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3219,"2684","Φαρισαῖος","Ev","7","7.39","Φαρισαῖος","Φαρισαῖος","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3220,"2685","ὁ","Ev","7","7.39","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3221,"2686","καλέσας","Ev","7","7.39","καλέσας","καλέω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3222,"2687","αὐτὸν","Ev","7","7.39","αὐτὸν","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3223,"2688","εἶπεν","Ev","7","7.39","εἶπεν","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3224,"2689","ἐν","Ev","7","7.39","ἐν","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3225,"2690","ἑαυτῷ","Ev","7","7.39","ἑαυτῷ","ἑαυτοῦ","rxdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3226,"2691","λέγων","Ev","7","7.39","λέγων","λέγω","vppanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3227,"-","·","Ev","7","7.39","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3228,"2692","οὗτος","Ev","7","7.39","οὗτος","οὗτος","rdnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3229,"-",",","Ev","7","7.39",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3230,"2693","εἰ","Ev","7","7.39","εἰ","εἰ","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3231,"2694","ἦν","Ev","7","7.39","ἦν","εἰμί","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3232,"2695","προφήτης","Ev","7","7.39","προφήτης","προφήτης","nnmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3233,"-",",","Ev","7","7.39",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3234,"2696","ἐγίνωσκεν","Ev","7","7.39","ἐγίνωσκεν","γινώσκω","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3235,"2697","ἂν","Ev","7","7.39","ἂν","ἄν","x","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3236,"-",",","Ev","7","7.39",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3237,"2698","τίς","Ev","7","7.39","τίς","τίς","rqnfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3238,"2699","καὶ","Ev","7","7.39","καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3239,"2700","ποταπὴ","Ev","7","7.39","ποταπὴ","ποταπός","aqnfsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3240,"2701","ἡ","Ev","7","7.39","ἡ","ὁ","dnfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3241,"2702","γυνὴ","Ev","7","7.39","γυνὴ","γυνή","nnfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3242,"-",",","Ev","7","7.39",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3243,"2703","ἥτις","Ev","7","7.39","ἥτις","ὅστις","rrnfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3244,"2704","ἅπτεται","Ev","7","7.39","ἅπτεται","ἅπτω","vipm3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3245,"2705","αὐτοῦ","Ev","7","7.39","αὐτοῦ","αὐτός","rpgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3246,"-","·","Ev","7","7.39","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3247,"2706","ὅτι","Ev","7","7.39","ὅτι","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3248,"2707","ἁμαρτωλός","Ev","7","7.39","ἁμαρτωλός","ἁμαρτωλός","annfsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3249,"2708","ἐστι","Ev","7","7.39","ἐστι","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3250,"-",".","Ev","7","7.39",".",".",".","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3251,"2709","καὶ","Ev","7","7.40","Καὶ","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3252,"2710","ἀποκριθεὶς","Ev","7","7.40","ἀποκριθεὶς","ἀποκρίνομαι","vpapnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3253,"2711","ὁ","Ev","7","7.40","ὁ","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3254,"2712","Ἰησοῦς","Ev","7","7.40","Ἰησοῦς","Ἰησοῦς","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3255,"-",",","Ev","7","7.40",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3256,"2713","εἶπε","Ev","7","7.40","εἶπε","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3257,"2714","πρὸς","Ev","7","7.40","πρὸς","πρός","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3258,"2715","αὐτόν","Ev","7","7.40","αὐτόν","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3259,"-","·","Ev","7","7.40","·","·","·","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3260,"2716","Σίμων","Ev","7","7.40","Σίμων","Σίμων","nvmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3261,"-",",","Ev","7","7.40",",",",",",","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
3262,"2717","ἔχω","Ev","7","7.40","ἔχω","ἔχω","vipa1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
