"book","chapter","verse","edition","unique_id","text","nltext","bgmtext","lemma","bgmpos"
"Ev","18","1","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3566,"παραβολήν","παραβολήν","παραβολή@nafsc","παραβολή","nafsc"
"Ev","18","1","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3567,"πρὸς","πρὸς","πρός@pa","πρός","pa"
"Ev","18","1","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3568,"τὸ","τὸ","ὁ@dans","ὁ","dans"
"Ev","18","1","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3569,"δεῖν","δεῖν","δεῖ@vnpa","δεῖ","vnpa"
"Ev","18","1","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3570,"πάντοτε","πάντοτε","πάντοτε@b","πάντοτε","b"
"Ev","18","1","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3571,"προσεύχεσθαι","προσεύχεσθαι","προσεύχομαι@vnpm","προσεύχομαι","vnpm"
"Ev","18","1","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3572,"αὐτοὺς","αὐτοὺς","αὐτός@rpamp","αὐτός","rpamp"
"Ev","18","1","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3573,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","18","1","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3574,"μὴ","μὴ","μή@x","μή","x"
"Ev","18","1","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3575,"ἐγκακεῖν","ἐγκακεῖν","ἐγκακέω@vnpa","ἐγκακέω","vnpa"
"Ev","18","1","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3576,".",".",".",".","."
"Ev","18","2","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3577,"κριτής","κριτής","κριτής@nnmsc","κριτής","nnmsc"
"Ev","18","3","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3578,"χήρα","χήρα","χήρα@nnfsc","χήρα","nnfsc"
"Ev","18","5","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3579,".",".",".",".","."
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3580,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3581,"δέ","δέ","δέ@cc","δέ","cc"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3582,"θεός","θεός","θεός@nnmsc","θεός","nnmsc"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3583,"ποιήσει","ποιήσει","ποιέω@vifa3s","ποιέω","vifa3s"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3584,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3585,"ἐκδίκησιν","ἐκδίκησιν","ἐκδίκησις@nafsc","ἐκδίκησις","nafsc"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3586,"τῶν","τῶν","ὁ@dgmp","ὁ","dgmp"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3587,"ἐκλεκτῶν","ἐκλεκτῶν","ἐκλεκτός@angmpn","ἐκλεκτός","angmpn"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3588,"αὐτοῦ","αὐτοῦ","αὐτός@rpgms","αὐτός","rpgms"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3589,"τῶν","τῶν","ὁ@dgmp","ὁ","dgmp"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3590,"βοώντων","βοώντων","βοάω@vppagmp","βοάω","vppagmp"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3591,"πρὸς","πρὸς","πρός@pa","πρός","pa"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3592,"αὐτὸν","αὐτὸν","αὐτός@rpdms","αὐτός","rpdms"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3593,"ἡμέρας","ἡμέρας","ἡμέρα@ngfsc","ἡμέρα","ngfsc"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3594,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3595,"νυκτός","νυκτός","νύξ@ngfsc","νύξ","ngfsc"
"Ev","18","7","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3596,".",".",".",".","."
"Ev","18","10","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3597,"ἄνθρωποι","ἄνθρωποι","ἄνθρωπος@nnmpc","ἄνθρωπος","nnmpc"
"Ev","18","10","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3598,"δύο","δύο","δύο@acnmpn","δύο","acnmpn"
"Ev","18","10","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3599,"εἰς","εἰς","εἰς@pa","εἰς","pa"
"Ev","18","10","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3600,"τὸ","τὸ","ὁ@dans","ὁ","dans"
"Ev","18","10","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3601,"ἱερὸν","ἱερὸν","ἱερόν@nansc","ἱερόν","nansc"
"Ev","18","10","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3602,"προσεύξασθαι","προσεύξασθαι","προσεύχομαι@vnam","προσεύχομαι","vnam"
"Ev","18","10","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3603,",",",",",",",",","
"Ev","18","10","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3604,"Φαρισαῖος","Φαρισαῖος","Φαρισαῖος@nnmsp","Φαρισαῖος","nnmsp"
"Ev","18","10","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3605,",",",",",",",",","
"Ev","18","10","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3606,"τελώνης","τελώνης","τελώνης@nnmsc","τελώνης","nnmsc"
"Ev","18","10","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3607,".",".",".",".","."
"Ev","18","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3608,"κατέβη","κατέβη","καταβαίνω@viaa3s","καταβαίνω","viaa3s"
"Ev","18","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3609,"οὗτος","οὗτος","οὗτος@rdnms","οὗτος","rdnms"
"Ev","18","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3610,"δεδικαιωμένος","δεδικαιωμένος","δικαιόω@vpxpnms","δικαιόω","vpxpnms"
"Ev","18","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3611,"παρ᾽","παρὰ","παρά@pa","παρά","pa"
"Ev","18","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3612,"ἐκεῖνον","ἐκεῖνον","ἐκεῖνος@rdams","ἐκεῖνος","rdams"
"Ev","18","14","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3613,".",".",".",".","."
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3614,"ἄφετε","ἄφετε","ἀφίημι@vdaa2p","ἀφίημι","vdaa2p"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3615,"τὰ","τὰ","ὁ@danp","ὁ","danp"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3616,"παιδία","παιδία","παιδίον@nanpc","παιδίον","nanpc"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3617,"ἔρχεσθαι","ἔρχεσθαι","ἔρχομαι@vnpm","ἔρχομαι","vnpm"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3618,"πρός","πρός","πρός@pa","πρός","pa"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3619,"με","με","ἐγώ@rpa-s","ἐγώ","rpa-s"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3620,",",",",",",",",","
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3621,"τῶν","τῶν","ὁ@dgnp","ὁ","dgnp"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3622,"γὰρ","γὰρ","γάρ@cc","γάρ","cc"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3623,"τοιούτων","τοιούτων","τοιοῦτος@adgnpn","τοιοῦτος","adgnpn"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3624,"ἐστὶν","ἐστὶν","εἰμί@vipa3s","εἰμί","vipa3s"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3625,"ἡ","ἡ","ὁ@dnfs","ὁ","dnfs"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3626,"βασιλεία","βασιλεία","βασιλεία@nnfsc","βασιλεία","nnfsc"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3627,"τῶν","τῶν","ὁ@dgmp","ὁ","dgmp"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3628,"οὐρανῶν","οὐρανῶν","οὐρανός@ngmpc","οὐρανός","ngmpc"
"Ev","18","16","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3629,".",".",".",".","."
"Ev","18","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3630,"τις","τις","τὶς@ainmsn","τὶς","ainmsn"
"Ev","18","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3631,"αὐτόν","αὐτόν","αὐτός@rpams","αὐτός","rpams"
"Ev","18","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3632,"λέγων","λέγων","λέγω@vppanms","λέγω","vppanms"
"Ev","18","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3633,"·","·","·","·","·"
"Ev","18","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3634,"διδάσκαλε","διδάσκαλε","διδάσκαλος@nvmsc","διδάσκαλος","nvmsc"
"Ev","18","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3635,"ἀγαθέ","ἀγαθέ","ἀγαθός@anvmsn","ἀγαθός","anvmsn"
"Ev","18","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3636,",",",",",",",",","
"Ev","18","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3637,"τί","τί","τίς@rqans","τίς","rqans"
"Ev","18","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3638,"ποιήσας","ποιήσας","ποιέω@vpaanms","ποιέω","vpaanms"
"Ev","18","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3639,"ζωὴν","ζωὴν","ζωή@nafsc","ζωή","nafsc"
"Ev","18","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3640,"αἰώνιον","αἰώνιον","αἰώνιος@anafsn","αἰώνιος","anafsn"
"Ev","18","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3641,"κληρονομήσω","κληρονομήσω","κληρονομέω@vifa1s","κληρονομέω","vifa1s"
"Ev","18","18","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3642,";",";",";",";",";"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3643,"εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3644,"Ἰησοῦς","Ἰησοῦς","Ἰησοῦς@nnmsp","Ἰησοῦς","nnmsp"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3645,"·","·","·","·","·"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3646,"τί","τί","τίς@rqans","τίς","rqans"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3647,"με","με","ἐγώ@rpa-s","ἐγώ","rpa-s"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3648,"λέγεις","λέγεις","λέγω@vipa2s","λέγω","vipa2s"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3649,"ἀγαθόν","ἀγαθόν","ἀγαθός@anamsn","ἀγαθός","anamsn"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3650,";",";",";",";",";"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3651,"οὐδεὶς","οὐδεὶς","οὐδείς@rinms","οὐδείς","rinms"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3652,"ἀγαθὸς","ἀγαθὸς","ἀγαθός@annmsn","ἀγαθός","annmsn"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3653,"εἰ","εἰ","εἰ@cs","εἰ","cs"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3654,"μὴ","μὴ","μή@x","μή","x"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3655,"εἷς","εἷς","εἷς@acnmsn","εἷς","acnmsn"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3656,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3657,"θεὸς","θεὸς","θεός@nnmsc","θεός","nnmsc"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3658,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3659,"πατήρ","πατήρ","πατήρ@nnmsc","πατήρ","nnmsc"
"Ev","18","19","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3660,".",".",".",".","."
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3661,"τὰς","τὰς","ὁ@dafp","ὁ","dafp"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3662,"ἐντολὰς","ἐντολὰς","ἐντολή@nafpc","ἐντολή","nafpc"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3663,"οἶδας","οἶδας","οἶδα@vixa2s","οἶδα","vixa2s"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3664,";",";",";",";",";"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3665,"μὴ","μὴ","μή@x","μή","x"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3666,"φονεύσῃς","φονεύσῃς","φονεύω@vsaa2s","φονεύω","vsaa2s"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3667,",",",",",",",",","
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3668,"μὴ","μὴ","μή@x","μή","x"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3669,"μοιχεύσῃς","μοιχεύσῃς","μοιχεύω@vsaa2s","μοιχεύω","vsaa2s"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3670,",",",",",",",",","
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3671,"μὴ","μὴ","μή@x","μή","x"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3672,"κλέψῃς","κλέψῃς","κλέπτω@vsaa2s","κλέπτω","vsaa2s"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3673,",",",",",",",",","
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3674,"μηδὲ","μηδὲ","μηδέ@cc","μηδέ","cc"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3675,"ψευδομαρτυρήσῃς","ψευδομαρτυρήσῃς","ψευδομαρτυρέω@vsaa2s","ψευδομαρτυρέω","vsaa2s"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3676,",",",",",",",",","
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3677,"τίμα","τίμα","τιμάω@vdpa2s","τιμάω","vdpa2s"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3678,"τὸν","τὸν","ὁ@dams","ὁ","dams"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3679,"πατέρα","πατέρα","πατήρ@namsc","πατήρ","namsc"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3680,"σου","σου","σύ@rpg-s","σύ","rpg-s"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3681,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3682,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3683,"μητέρα","μητέρα","μήτηρ@nafsc","μήτηρ","nafsc"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3684,"σου","σου","σύ@rpg-s","σύ","rpg-s"
"Ev","18","20","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3685,".",".",".",".","."
"Ev","18","21","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3686,"ταῦτα","ταῦτα","οὗτος@rdanp","οὗτος","rdanp"
"Ev","18","21","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3687,"πάντα","πάντα","πᾶς@aianpn","πᾶς","aianpn"
"Ev","18","21","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3688,"ἐφύλαξα","ἐφύλαξα","φυλάσσω@viaa1s","φυλάσσω","viaa1s"
"Ev","18","21","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3689,"ἐκ","ἐκ","ἐκ@pg","ἐκ","pg"
"Ev","18","21","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3690,"νεότητος","νεότητος","νεότης@ngfsc","νεότης","ngfsc"
"Ev","18","21","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3691,".",".",".",".","."
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3692,"ἀκούσας","ἀκούσας","ἀκούω@vpaanms","ἀκούω","vpaanms"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3693,"ταῦτα","ταῦτα","οὗτος@rdanp","οὗτος","rdanp"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3694,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3695,"Ἰησους","Ἰησους","Ἰησοῦς@nnmsp","Ἰησοῦς","nnmsp"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3696,"εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3697,"αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3698,"·","·","·","·","·"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3699,"ἕν","ἕν","εἷς@acnnsn","εἷς","acnnsn"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3700,"σοι","σοι","σύ@rpd-s","σύ","rpd-s"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3701,"λείπει","λείπει","λείπω@vipa3s","λείπω","vipa3s"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3702,"·","·","·","·","·"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3703,"πάντα","πάντα","πᾶς@aianpn","πᾶς","aianpn"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3704,"ὅσα","ὅσα","ὅσος@rranp","ὅσος","rranp"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3705,"ἔχεις","ἔχεις","ἔχω@vipa2s","ἔχω","vipa2s"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3706,"πώλησον","πώλησον","πωλέω@vdaa2s","πωλέω","vdaa2s"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3707,",",",",",",",",","
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3708,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3709,"δὸς","δὸς","δίδωμι@vdaa2s","δίδωμι","vdaa2s"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3710,"πτωχοῖς","πτωχοῖς","πτωχός@andmpn","πτωχός","andmpn"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3711,",",",",",",",",","
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3712,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3713,"ἕξεις","ἕξεις","ἔχω@vifa2s","ἔχω","vifa2s"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3714,"θησαυρὸν","θησαυρὸν","θησαυρός@namsc","θησαυρός","namsc"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3715,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3716,"οὐρανῷ","οὐρανῷ","οὐρανός@ndmsc","οὐρανός","ndmsc"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3717,"·","·","·","·","·"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3718,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3719,"δεῦρο","δεῦρο","δεῦρο@b","δεῦρο","b"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3720,",",",",",",",",","
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3721,"ἀκολούθει","ἀκολούθει","ἀκολουθέω@vdpa2s","ἀκολουθέω","vdpa2s"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3722,"μοι","μοι","ἐγώ@rpd-s","ἐγώ","rpd-s"
"Ev","18","22","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3723,".",".",".",".","."
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3724,"ἐγένετο","ἐγένετο","γίνομαι@viam3s","γίνομαι","viam3s"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3725,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3726,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3727,"τῷ","τῷ","ὁ@ddns","ὁ","ddns"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3728,"ἐγγίζειν","ἐγγίζειν","ἐγγίζω@vnpa","ἐγγίζω","vnpa"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3729,"αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3730,"εἰς","εἰς","εἰς@pa","εἰς","pa"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3731,"Ἰεριχώ","Ἰεριχώ","Ἰεριχώ@nafsp","Ἰεριχώ","nafsp"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3732,",",",",",",",",","
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3733,"καί","καί","καί@cc","καί","cc"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3734,"τις","τις","τὶς@ainmsn","τὶς","ainmsn"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3735,"τυφλὸς","τυφλὸς","τυφλός@annmsn","τυφλός","annmsn"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3736,"ἐπαιτῶν","ἐπαιτῶν","ἐπαιτέω@vppanms","ἐπαιτέω","vppanms"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3737,"ἐκάθητο","ἐκάθητο","κάθημαι@viim3s","κάθημαι","viim3s"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3738,"παρὰ","παρὰ","παρά@pa","παρά","pa"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3739,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3740,"ὁδόν","ὁδόν","ὁδός@nafsc","ὁδός","nafsc"
"Ev","18","35","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3741,".",".",".",".","."
"Ev","18","36","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3742,"ἀκούσας","ἀκούσας","ἀκούω@vpaanms","ἀκούω","vpaanms"
"Ev","18","36","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3743,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","18","36","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3744,"ὄχλου","ὄχλου","ὄχλος@ngmsc","ὄχλος","ngmsc"
"Ev","18","36","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3745,"διαπορευομένου","διαπορευομένου","διαπορεύομαι@vppmgms","διαπορεύομαι","vppmgms"
"Ev","18","36","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3746,"ἐπυνθάνετο","ἐπυνθάνετο","πυνθάνομαι@viim3s","πυνθάνομαι","viim3s"
"Ev","18","36","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3747,"τί","τί","τίς@rqnns","τίς","rqnns"
"Ev","18","36","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3748,"ἂν","ἂν","ἄν@x","ἄν","x"
"Ev","18","36","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3749,"εἴη","εἴη","εἰμί@vopa3s","εἰμί","vopa3s"
"Ev","18","36","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3750,"τοῦτο","τοῦτο","οὗτος@rdnns","οὗτος","rdnns"
"Ev","18","36","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3751,".",".",".",".","."
"Ev","18","37","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3752,"ἀπηγγέλθη","ἀπηγγέλθη","ἀπαγγέλλω@vsap3s","ἀπαγγέλλω","vsap3s"
"Ev","18","37","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3753,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","18","37","urn:cts:greekLit:tlg2958.tlg00206-src-grc1",3754,"αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms"
